x,1, 3, 5, 15, 50, 100
2.50501,-0.00510,-0.00340,-0.00442,-0.00385,-0.00406,-0.00398
2.52505,-0.02551,-0.01702,-0.02210,-0.01928,-0.02020,-0.02004
2.54509,-0.04590,-0.03067,-0.03973,-0.03483,-0.03612,-0.03610
2.56513,-0.06627,-0.04437,-0.05728,-0.05058,-0.05197,-0.05207
2.58517,-0.08659,-0.05816,-0.07470,-0.06658,-0.06801,-0.06818
2.60521,-0.10685,-0.07206,-0.09197,-0.08283,-0.08422,-0.08414
2.62525,-0.12705,-0.08609,-0.10905,-0.09930,-0.10036,-0.10020
2.64529,-0.14717,-0.10027,-0.12593,-0.11592,-0.11628,-0.11626
2.66533,-0.16720,-0.11463,-0.14257,-0.13259,-0.13213,-0.13223
2.68537,-0.18711,-0.12917,-0.15896,-0.14922,-0.14817,-0.14834
2.70541,-0.20691,-0.14394,-0.17509,-0.16571,-0.16439,-0.16430
2.72545,-0.22658,-0.15892,-0.19096,-0.18197,-0.18053,-0.18036
2.74549,-0.24611,-0.17416,-0.20657,-0.19798,-0.19644,-0.19642
2.76553,-0.26548,-0.18964,-0.22191,-0.21372,-0.21228,-0.21239
2.78557,-0.28468,-0.20539,-0.23701,-0.22925,-0.22832,-0.22850
2.80561,-0.30370,-0.22141,-0.25188,-0.24464,-0.24455,-0.24446
2.82565,-0.32252,-0.23771,-0.26654,-0.25999,-0.26070,-0.26053
2.84569,-0.34115,-0.25429,-0.28103,-0.27541,-0.27660,-0.27658
2.86573,-0.35955,-0.27115,-0.29537,-0.29101,-0.29243,-0.29254
2.88577,-0.37773,-0.28828,-0.30960,-0.30686,-0.30848,-0.30866
2.90581,-0.39567,-0.30568,-0.32377,-0.32299,-0.32472,-0.32462
2.92585,-0.41336,-0.32335,-0.33792,-0.33939,-0.34087,-0.34069
2.94589,-0.43079,-0.34127,-0.35208,-0.35603,-0.35676,-0.35674
2.96593,-0.44794,-0.35942,-0.36631,-0.37279,-0.37258,-0.37270
2.98597,-0.46481,-0.37780,-0.38065,-0.38957,-0.38863,-0.38883
3.00601,-0.48138,-0.39638,-0.39515,-0.40624,-0.40489,-0.40477
3.02605,-0.49765,-0.41514,-0.40985,-0.42270,-0.42105,-0.42085
3.04609,-0.51360,-0.43405,-0.42479,-0.43887,-0.43692,-0.43690
3.06613,-0.52923,-0.45309,-0.44000,-0.45471,-0.45272,-0.45286
3.08617,-0.54452,-0.47223,-0.45552,-0.47024,-0.46878,-0.46899
3.10621,-0.55947,-0.49144,-0.47137,-0.48553,-0.48506,-0.48493
3.12625,-0.57406,-0.51068,-0.48757,-0.50069,-0.50123,-0.50101
3.14629,-0.58829,-0.52992,-0.50414,-0.51586,-0.51708,-0.51706
3.16633,-0.60214,-0.54911,-0.52107,-0.53118,-0.53285,-0.53301
3.18637,-0.61562,-0.56823,-0.53837,-0.54678,-0.54892,-0.54916
3.20641,-0.62870,-0.58723,-0.55602,-0.56275,-0.56524,-0.56508
3.22645,-0.64138,-0.60607,-0.57400,-0.57913,-0.58142,-0.58118
3.24649,-0.65366,-0.62470,-0.59228,-0.59587,-0.59724,-0.59722
3.26653,-0.66552,-0.64308,-0.61083,-0.61288,-0.61298,-0.61317
3.28657,-0.67696,-0.66117,-0.62960,-0.63003,-0.62905,-0.62933
3.30661,-0.68797,-0.67892,-0.64852,-0.64713,-0.64543,-0.64523
3.32665,-0.69855,-0.69628,-0.66754,-0.66399,-0.66164,-0.66134
3.34669,-0.70868,-0.71321,-0.68659,-0.68045,-0.67740,-0.67739
3.36673,-0.71836,-0.72967,-0.70559,-0.69641,-0.69307,-0.69331
3.38677,-0.72759,-0.74561,-0.72444,-0.71182,-0.70917,-0.70951
3.40681,-0.73635,-0.76098,-0.74307,-0.72675,-0.72564,-0.72538
3.42685,-0.74465,-0.77575,-0.76137,-0.74132,-0.74188,-0.74151
3.44689,-0.75248,-0.78987,-0.77925,-0.75577,-0.75756,-0.75755
3.46693,-0.75983,-0.80329,-0.79661,-0.77034,-0.77312,-0.77345
3.48697,-0.76669,-0.81599,-0.81334,-0.78533,-0.78926,-0.78970
3.50701,-0.77308,-0.82792,-0.82935,-0.80097,-0.80589,-0.80550
3.52705,-0.77897,-0.83905,-0.84453,-0.81744,-0.82220,-0.82169
3.54709,-0.78436,-0.84934,-0.85879,-0.83481,-0.83770,-0.83772
3.56713,-0.78926,-0.85876,-0.87203,-0.85298,-0.85305,-0.85357
3.58717,-0.79366,-0.86728,-0.88417,-0.87172,-0.86929,-0.86994
3.60721,-0.79756,-0.87488,-0.89511,-0.89061,-0.88630,-0.88558
3.62725,-0.80095,-0.88154,-0.90479,-0.90911,-0.90273,-0.90191
3.64729,-0.80383,-0.88722,-0.91313,-0.92656,-0.91772,-0.91789
3.66733,-0.80620,-0.89193,-0.92007,-0.94225,-0.93247,-0.93360
3.68737,-0.80806,-0.89563,-0.92557,-0.95548,-0.94922,-0.95038
3.70741,-0.80941,-0.89831,-0.92958,-0.96560,-0.96789,-0.96528
3.72745,-0.81024,-0.89998,-0.93208,-0.97211,-0.98420,-0.98278
3.74749,-0.81057,-0.90062,-0.93304,-0.97467,-0.99180,-0.99575
3.76754,-0.81037,-0.90024,-0.93247,-0.97313,-0.98714,-0.98731
3.78758,-0.80967,-0.89883,-0.93035,-0.96759,-0.97244,-0.96922
3.80762,-0.80845,-0.89639,-0.92671,-0.95832,-0.95381,-0.95425
3.82766,-0.80671,-0.89294,-0.92158,-0.94581,-0.93641,-0.93782
3.84770,-0.80447,-0.88849,-0.91500,-0.93067,-0.92133,-0.92170
3.86774,-0.80171,-0.88305,-0.90700,-0.91360,-0.90661,-0.90605
3.88778,-0.79845,-0.87664,-0.89765,-0.89530,-0.89053,-0.88955
3.90782,-0.79468,-0.86927,-0.88702,-0.87645,-0.87351,-0.87391
3.92786,-0.79041,-0.86097,-0.87517,-0.85763,-0.85700,-0.85767
3.94790,-0.78563,-0.85177,-0.86220,-0.83928,-0.84150,-0.84163
3.96794,-0.78036,-0.84170,-0.84819,-0.82170,-0.82614,-0.82577
3.98798,-0.77459,-0.83078,-0.83323,-0.80500,-0.81004,-0.80948
4.00802,-0.76834,-0.81905,-0.81741,-0.78917,-0.79340,-0.79369
4.02806,-0.76159,-0.80654,-0.80085,-0.77404,-0.77709,-0.77752
4.04810,-0.75436,-0.79329,-0.78364,-0.75939,-0.76143,-0.76149
4.06814,-0.74665,-0.77934,-0.76588,-0.74494,-0.74585,-0.74557
4.08818,-0.73847,-0.76473,-0.74768,-0.73042,-0.72975,-0.72936
4.10822,-0.72982,-0.74951,-0.72912,-0.71560,-0.71327,-0.71350
4.12826,-0.72071,-0.73371,-0.71032,-0.70031,-0.69705,-0.69736
4.14830,-0.71114,-0.71737,-0.69135,-0.68449,-0.68130,-0.68134
4.16834,-0.70112,-0.70055,-0.67231,-0.66814,-0.66561,-0.66539
4.18838,-0.69066,-0.68329,-0.65327,-0.65137,-0.64952,-0.64922
4.20842,-0.67975,-0.66564,-0.63432,-0.63432,-0.63313,-0.63333
4.22846,-0.66842,-0.64763,-0.61550,-0.61717,-0.61695,-0.61721
4.24850,-0.65666,-0.62932,-0.59690,-0.60010,-0.60116,-0.60119
4.26854,-0.64449,-0.61075,-0.57854,-0.58328,-0.58541,-0.58522
4.28858,-0.63191,-0.59196,-0.56048,-0.56681,-0.56932,-0.56907
4.30862,-0.61892,-0.57299,-0.54275,-0.55074,-0.55299,-0.55316
4.32866,-0.60555,-0.55390,-0.52536,-0.53505,-0.53684,-0.53705
4.34870,-0.59179,-0.53472,-0.50833,-0.51967,-0.52101,-0.52103
4.36874,-0.57765,-0.51549,-0.49168,-0.50447,-0.50522,-0.50505
4.38878,-0.56315,-0.49625,-0.47539,-0.48932,-0.48913,-0.48892
4.40882,-0.54829,-0.47703,-0.45945,-0.47408,-0.47284,-0.47299
4.42886,-0.53309,-0.45787,-0.44385,-0.45862,-0.45670,-0.45689
4.44890,-0.51754,-0.43880,-0.42857,-0.44286,-0.44086,-0.44087
4.46894,-0.50167,-0.41985,-0.41356,-0.42678,-0.42504,-0.42489
4.48898,-0.48548,-0.40105,-0.39881,-0.41038,-0.40895,-0.40877
4.50902,-0.46898,-0.38243,-0.38426,-0.39375,-0.39268,-0.39283
4.52906,-0.45218,-0.36400,-0.36989,-0.37699,-0.37656,-0.37673
4.54910,-0.43510,-0.34579,-0.35563,-0.36021,-0.36071,-0.36072
4.56914,-0.41774,-0.32781,-0.34145,-0.34353,-0.34486,-0.34472
4.58918,-0.40012,-0.31008,-0.32731,-0.32706,-0.32878,-0.32861
4.60922,-0.38224,-0.29261,-0.31315,-0.31086,-0.31253,-0.31267
4.62926,-0.36412,-0.27540,-0.29894,-0.29495,-0.29642,-0.29657
4.64930,-0.34577,-0.25848,-0.28462,-0.27929,-0.28055,-0.28056
4.66934,-0.32720,-0.24183,-0.27018,-0.26384,-0.26469,-0.26456
4.68938,-0.30842,-0.22546,-0.25556,-0.24848,-0.24861,-0.24845
4.70942,-0.28945,-0.20937,-0.24075,-0.23311,-0.23237,-0.23250
4.72946,-0.27029,-0.19355,-0.22571,-0.21762,-0.21627,-0.21641
4.74950,-0.25097,-0.17800,-0.21043,-0.20194,-0.20039,-0.20040
4.76954,-0.23148,-0.16271,-0.19489,-0.18600,-0.18453,-0.18440
4.78958,-0.21184,-0.14766,-0.17909,-0.16980,-0.16844,-0.16830
4.80962,-0.19208,-0.13284,-0.16302,-0.15336,-0.15221,-0.15234
4.82966,-0.17219,-0.11824,-0.14669,-0.13676,-0.13611,-0.13625
4.84970,-0.15219,-0.10384,-0.13011,-0.12009,-0.12024,-0.12024
4.86974,-0.13209,-0.08962,-0.11329,-0.10344,-0.10436,-0.10423
4.88978,-0.11191,-0.07556,-0.09626,-0.08693,-0.08827,-0.08814
4.90982,-0.09166,-0.06163,-0.07903,-0.07062,-0.07205,-0.07218
4.92986,-0.07135,-0.04781,-0.06164,-0.05456,-0.05596,-0.05609
4.94990,-0.05100,-0.03409,-0.04413,-0.03875,-0.04008,-0.04008
4.96994,-0.03061,-0.02043,-0.02651,-0.02315,-0.02420,-0.02407
4.98998,-0.01021,-0.00680,-0.00884,-0.00770,-0.00811,-0.00798
5.01002,0.01021,0.00680,0.00884,0.00770,0.00811,0.00798
5.03006,0.03061,0.02043,0.02651,0.02315,0.02420,0.02407
5.05010,0.05100,0.03409,0.04413,0.03875,0.04008,0.04008
5.07014,0.07135,0.04781,0.06164,0.05456,0.05596,0.05609
5.09018,0.09166,0.06163,0.07903,0.07062,0.07205,0.07218
5.11022,0.11191,0.07556,0.09626,0.08693,0.08827,0.08814
5.13026,0.13209,0.08962,0.11329,0.10344,0.10436,0.10423
5.15030,0.15219,0.10384,0.13011,0.12009,0.12024,0.12024
5.17034,0.17219,0.11824,0.14669,0.13676,0.13611,0.13625
5.19038,0.19208,0.13284,0.16302,0.15336,0.15221,0.15234
5.21042,0.21184,0.14766,0.17909,0.16980,0.16844,0.16830
5.23046,0.23148,0.16271,0.19489,0.18600,0.18453,0.18440
5.25050,0.25097,0.17800,0.21043,0.20194,0.20039,0.20040
5.27054,0.27029,0.19355,0.22571,0.21762,0.21627,0.21641
5.29058,0.28945,0.20937,0.24075,0.23311,0.23237,0.23250
5.31062,0.30842,0.22546,0.25556,0.24848,0.24861,0.24845
5.33066,0.32720,0.24183,0.27018,0.26384,0.26469,0.26456
5.35070,0.34577,0.25848,0.28462,0.27929,0.28055,0.28056
5.37074,0.36412,0.27540,0.29894,0.29495,0.29642,0.29657
5.39078,0.38224,0.29261,0.31315,0.31086,0.31253,0.31267
5.41082,0.40012,0.31008,0.32731,0.32706,0.32878,0.32861
5.43086,0.41774,0.32781,0.34145,0.34353,0.34486,0.34472
5.45090,0.43510,0.34579,0.35563,0.36021,0.36071,0.36072
5.47094,0.45218,0.36400,0.36989,0.37699,0.37656,0.37673
5.49098,0.46898,0.38243,0.38426,0.39375,0.39268,0.39283
5.51102,0.48548,0.40105,0.39881,0.41038,0.40895,0.40877
5.53106,0.50167,0.41985,0.41356,0.42678,0.42504,0.42489
5.55110,0.51754,0.43880,0.42857,0.44286,0.44086,0.44087
5.57114,0.53309,0.45787,0.44385,0.45862,0.45670,0.45689
5.59118,0.54829,0.47703,0.45945,0.47408,0.47284,0.47299
5.61122,0.56315,0.49625,0.47539,0.48932,0.48913,0.48892
5.63126,0.57765,0.51549,0.49168,0.50447,0.50522,0.50505
5.65130,0.59179,0.53472,0.50833,0.51967,0.52101,0.52103
5.67134,0.60555,0.55390,0.52536,0.53505,0.53684,0.53705
5.69138,0.61892,0.57299,0.54275,0.55074,0.55299,0.55316
5.71142,0.63191,0.59196,0.56048,0.56681,0.56932,0.56907
5.73146,0.64449,0.61075,0.57854,0.58328,0.58541,0.58522
5.75150,0.65666,0.62932,0.59690,0.60010,0.60116,0.60119
5.77154,0.66842,0.64763,0.61550,0.61717,0.61695,0.61721
5.79158,0.67975,0.66564,0.63432,0.63432,0.63313,0.63333
5.81162,0.69066,0.68329,0.65327,0.65137,0.64952,0.64922
5.83166,0.70112,0.70055,0.67231,0.66814,0.66561,0.66539
5.85170,0.71114,0.71737,0.69135,0.68449,0.68130,0.68134
5.87174,0.72071,0.73371,0.71032,0.70031,0.69705,0.69736
5.89178,0.72982,0.74951,0.72912,0.71560,0.71327,0.71350
5.91182,0.73847,0.76473,0.74768,0.73042,0.72975,0.72936
5.93186,0.74665,0.77934,0.76588,0.74494,0.74585,0.74557
5.95190,0.75436,0.79329,0.78364,0.75939,0.76143,0.76149
5.97194,0.76159,0.80654,0.80085,0.77404,0.77709,0.77752
5.99198,0.76834,0.81905,0.81741,0.78917,0.79340,0.79369
6.01202,0.77459,0.83078,0.83323,0.80500,0.81004,0.80948
6.03206,0.78036,0.84170,0.84819,0.82170,0.82614,0.82577
6.05210,0.78563,0.85177,0.86220,0.83928,0.84150,0.84163
6.07214,0.79041,0.86097,0.87517,0.85763,0.85700,0.85767
6.09218,0.79468,0.86927,0.88702,0.87645,0.87351,0.87391
6.11222,0.79845,0.87664,0.89765,0.89530,0.89053,0.88955
6.13226,0.80171,0.88305,0.90700,0.91360,0.90661,0.90605
6.15230,0.80447,0.88849,0.91500,0.93067,0.92133,0.92170
6.17234,0.80671,0.89294,0.92158,0.94581,0.93641,0.93782
6.19238,0.80845,0.89639,0.92671,0.95832,0.95381,0.95425
6.21242,0.80967,0.89883,0.93035,0.96759,0.97244,0.96922
6.23246,0.81037,0.90024,0.93247,0.97313,0.98714,0.98731
6.25251,0.81057,0.90062,0.93304,0.97467,0.99180,0.99575
6.27255,0.81024,0.89998,0.93208,0.97211,0.98420,0.98278
6.29259,0.80941,0.89831,0.92958,0.96560,0.96789,0.96528
6.31263,0.80806,0.89563,0.92557,0.95548,0.94922,0.95038
6.33267,0.80620,0.89193,0.92007,0.94225,0.93247,0.93360
6.35271,0.80383,0.88722,0.91313,0.92656,0.91772,0.91789
6.37275,0.80095,0.88154,0.90479,0.90911,0.90273,0.90191
6.39279,0.79756,0.87488,0.89511,0.89061,0.88630,0.88558
6.41283,0.79366,0.86728,0.88417,0.87172,0.86929,0.86994
6.43287,0.78926,0.85876,0.87203,0.85298,0.85305,0.85357
6.45291,0.78436,0.84934,0.85879,0.83481,0.83770,0.83772
6.47295,0.77897,0.83905,0.84453,0.81744,0.82220,0.82169
6.49299,0.77308,0.82792,0.82935,0.80097,0.80589,0.80550
6.51303,0.76669,0.81599,0.81334,0.78533,0.78926,0.78970
6.53307,0.75983,0.80329,0.79661,0.77034,0.77312,0.77345
6.55311,0.75248,0.78987,0.77925,0.75577,0.75756,0.75755
6.57315,0.74465,0.77575,0.76137,0.74132,0.74188,0.74151
6.59319,0.73635,0.76098,0.74307,0.72675,0.72564,0.72538
6.61323,0.72759,0.74561,0.72444,0.71182,0.70917,0.70951
6.63327,0.71836,0.72967,0.70559,0.69641,0.69307,0.69331
6.65331,0.70868,0.71321,0.68659,0.68045,0.67740,0.67739
6.67335,0.69855,0.69628,0.66754,0.66399,0.66164,0.66134
6.69339,0.68797,0.67892,0.64852,0.64713,0.64543,0.64523
6.71343,0.67696,0.66117,0.62960,0.63003,0.62905,0.62933
6.73347,0.66552,0.64308,0.61083,0.61288,0.61298,0.61317
6.75351,0.65366,0.62470,0.59228,0.59587,0.59724,0.59722
6.77355,0.64138,0.60607,0.57400,0.57913,0.58142,0.58118
6.79359,0.62870,0.58723,0.55602,0.56275,0.56524,0.56508
6.81363,0.61562,0.56823,0.53837,0.54678,0.54892,0.54916
6.83367,0.60214,0.54911,0.52107,0.53118,0.53285,0.53301
6.85371,0.58829,0.52992,0.50414,0.51586,0.51708,0.51706
6.87375,0.57406,0.51068,0.48757,0.50069,0.50123,0.50101
6.89379,0.55947,0.49144,0.47137,0.48553,0.48506,0.48493
6.91383,0.54452,0.47223,0.45552,0.47024,0.46878,0.46899
6.93387,0.52923,0.45309,0.44000,0.45471,0.45272,0.45286
6.95391,0.51360,0.43405,0.42479,0.43887,0.43692,0.43690
6.97395,0.49765,0.41514,0.40985,0.42270,0.42105,0.42085
6.99399,0.48138,0.39638,0.39515,0.40624,0.40489,0.40477
7.01403,0.46481,0.37780,0.38065,0.38957,0.38863,0.38883
7.03407,0.44794,0.35942,0.36631,0.37279,0.37258,0.37270
7.05411,0.43079,0.34127,0.35208,0.35603,0.35676,0.35674
7.07415,0.41336,0.32335,0.33792,0.33939,0.34087,0.34069
7.09419,0.39567,0.30568,0.32377,0.32299,0.32472,0.32462
7.11423,0.37773,0.28828,0.30960,0.30686,0.30848,0.30866
7.13427,0.35955,0.27115,0.29537,0.29101,0.29243,0.29254
7.15431,0.34115,0.25429,0.28103,0.27541,0.27660,0.27658
7.17435,0.32252,0.23771,0.26654,0.25999,0.26070,0.26053
7.19439,0.30370,0.22141,0.25188,0.24464,0.24455,0.24446
7.21443,0.28468,0.20539,0.23701,0.22925,0.22832,0.22850
7.23447,0.26548,0.18964,0.22191,0.21372,0.21228,0.21239
7.25451,0.24611,0.17416,0.20657,0.19798,0.19644,0.19642
7.27455,0.22658,0.15892,0.19096,0.18197,0.18053,0.18036
7.29459,0.20691,0.14394,0.17509,0.16571,0.16439,0.16430
7.31463,0.18711,0.12917,0.15896,0.14922,0.14817,0.14834
7.33467,0.16720,0.11463,0.14257,0.13259,0.13213,0.13223
7.35471,0.14717,0.10027,0.12593,0.11592,0.11628,0.11626
7.37475,0.12705,0.08609,0.10905,0.09930,0.10036,0.10020
7.39479,0.10685,0.07206,0.09197,0.08283,0.08422,0.08414
7.41483,0.08659,0.05816,0.07470,0.06658,0.06801,0.06818
7.43487,0.06627,0.04437,0.05728,0.05058,0.05197,0.05207
7.45491,0.04590,0.03067,0.03973,0.03483,0.03612,0.03610
7.47495,0.02551,0.01702,0.02210,0.01928,0.02020,0.02004
7.49499,0.00510,0.00340,0.00442,0.00385,0.00406,0.00398
7.51503,-0.01531,-0.01021,-0.01327,-0.01155,-0.01216,-0.01199
7.53507,-0.03571,-0.02384,-0.03092,-0.02703,-0.02819,-0.02809
